"Important: Please do not insert comments on this sheet. All content is regularly copied from the first sheet, ""1) Phrases for refugees""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G082,SUFFER_ICD10_H81,I feel dizzy.,Mir ist schwindelig.,احس بدوار في رأسي,Indi hasasya,Më merren mendt.,,,,আমার মাথা ঘুরছে,amar matha ghurchhe,Vrti mi se u glavi. / Hvata me nesvestica.,Вие ми се свят (Vie mi se svyat),,Estic marejat (marejada),,Mám závrať,Jeg er svimmel,سرم چرخ میزند..,saram charkh mezanad.,Ik ben duizelig.,سرم گیج میره,saram gij mire,Inaantok ako,Minua huimaa.,j'ai la tête qui tourne,Ζαλίζομαι,Zalízome,Szédülök,,Mi gira la testa / Ho le vertigini,,,Ez gêj im,سةرم گێژ دەخوات,Man svaigsta galva,Ми се врти (Mi se vrti),,Jeg er svimmel,زه ګنګس یم,Ze Gangs Youum,Mam zawroty głowy.,Estou tonto/a,Mă simt amețit,у меня кружится голова,,"Mám závrat.
",Vrti se mi.,Dawakhaad baan dareemayaa.,Estoy mareada,,Jag känner mig svimfärdig ,,,ኣንጸራሪዩኒ,Antserariuni,Başım dönüyor,مجہے چکر آ  رہے ہیں,"Mujhey chakkar aa rahay hain
",
G083,SUFFER_ICD10_E10,I am diabetic,Ich leide an Diabetes,عندي مرض السكر,indi mard sukari,Jam diabetik,,,,আমি ডায়বেটিস-এর রোগী / আমার ডায়বেটিস আছে ,ami daibitizer rogi / amar daibitis achhe,Ja sam dijabetičar (dijabetičarka).,Imam diabet / имам диабет,,Sóc diabètic (diabètica),,,Jeg har sukkersyge,من مریضی دیابت/شکر دارم,man marezi diabet/ shakar darom,Ik heb diabetes.,من مریضی دیابت/شکر دارم,"man marezi diabet/ shekar daram
",May diabetes ako,Minulla on diabetes.,je suis diabétique / j'ai le diabète,Έχω διαβήτη,Eho diaviti,Cukorbeteg vagyok.,,Ho il diabete.,,,Şekirê min heye,نەخۆشى شەكرەمە,Aš diabetikas,Имам дијабетес (Imam dijabetes),,Jeg har diabetes,زه د شکری ناروغی لرو,Ze De Shakare Narogha Larom,Mam cukrzycę,Tenho diabetes,Am diabet,У меня диабет,,mám cukrovku,Diabetik sem.,Waxaan leeyahay macaan.,Soy diabético/diabética,,Jag har diabetes ,,,ሕማም ሽኮር አለኒ,Himam shikor aleni,Şeker hastasıyım.,میں ذیابیطس ہوں,Mein ziabetis hoon,
G084,NEED_INSULIN,I need insulin,Ich brauche Insulin,انا بحاحة ماسة إلى إنسولين,ana behaje masse ela ansulin,Kam nevojë për insulinë,,,,আমার ইন্সুলিন লাগবে / প্রয়োজন ,amar insulin lagbe / proyojon,Potreban mi je inzulin (insulin).,Tryabva mi insulin / трябва ми инсулин,,Necessito insulina,,,Jeg har brug for insulin,به انسولین ضرورت دارم.,ba insulin zarorat darom,Ik heb insuline nodig. ,به انسولین نیاز دارم.,Beh insulin neaz daram,Kailangan ko ng insulin,Tarvitsen insuliinia.,J'ai besoin d'insuline,Χρειάζομαι ινσουλίνη,Hriazome insulíni,Inzulinra lenne szükségem.,,Ho bisogno dell'insulina.,,,Insulin ji bo min hewce ye.,پێويستم بەئەنسۆلينە,Man reikia insulino,Ми е потребен инсулин. (Mi e potreben insulin).,,Jeg trenger insulin,زه انسولین ته ضرورت لرم,Ze Insuline Ta Zarorat Larom,Potrzebuję insuliny,Preciso de insulina,Am nevoie de insulină,Мне необходим инсулин,,potřebuji inzulin,Potrebujem insulin.,,Necesito insulina,,Jag behöver insulin ,,,ኢንሱሊን የድልየኒ አሎ,Insulin yedliyeni alo,İnsüline ihtiyacım var.,مجھے انسولین چاھیے,Mujhay insulin chaheeyeh,
G085,SUFFERED_RAPE,I was raped.,Ich wurde vergewaltigt.,لقد اغتـُصبت,Lakad tamma Ightissabi  / Eghtassabouni,Më kanë përdhunuar.,,,,আমাকে ধর্ষণ করা হয়েছে,amake dhorshon kora hoyechhe,Silovana sam.,iznasilikha me / изнасилиха ме,,Vaig ser violat (violada),,Znásilnili mě.,Jeg blev voldtaget,به من تجاوز جنسی شده,ba man tajaawozjensi shoda,Ik ben verkracht.,به من تجاوز جنسی شده است,Be man tajavoze jenzy shode ast. ,Ginahasa ako / Pinagsamantalahan ako (softer way of saying it),Minut on raiskattu.,J'ai été violé(e).,Με έχουν βιάσει,Me ékhun viási,Megerőszakoltak,,Ho subito uno stupro,,,Tecawizî min kirin,دەستدرێژى سێکسیم کراوەتە سەر پێشتر,Mane išprievartavo,Ме силуваа (Me siluvaa),,Jeg har blitt voldtatt,په ما جنسی تیری شوی,Po Ma Jense Teray Shewe,Zostałam/ zostałem zgwałcony.,Fui violada,Am fost violată.,меня изнасиловали,,Znásilnili ma.,Posilili so me.,Waxaan la kufsaday,Fui violada / Me han violado ,,Jag har blivit våldtagen ,,,ተዓሚጸ ነይረ,Te'Amitse nere,Tecavüze uğradım,میری عزت لوتی گئی,"Meri izzat looti gayee
",
G086,SUFFER_ICD10_R10,I have a stomach ache.,Ich habe Bauchschmerzen.,عندی الم فی بطنی,indi alam fi batni,Kam dhimbje stomaku,,,,আমার পেট ব্যথা করছে,amar pet betha korchhe,Boli me trbuh (stomak).,Boli me korema / боли ме корема,,Tinc mal de panxa,,Bolí mě břicho,Jeg har ondt i maven,معده ام درد می کند.,Medam dard mekona.,"Ik heb buikpijn.
",دل درد دارم,deldard daaram,Masakit ang tiyan ko,Minulla on vatsakipuja.,j'ai mal au ventre,Πονάει η κοιλιά μου,Ponái i kiliá mu,Fáj a hasam,,Ho mal di stomaco,,,Zikê min diêşe,سکم دەئێشت,Man skauda pilvą,Ме боли стомакот (Me boli stomakot),,Jeg har vondt i magen,خېټه مې خوږېږي    ,khetta me khugegi,Boli mnie brzuch.,Dói-me a barriga,Mă doare stomacul.,У меня болит живот,,Bolí ma brucho,Boli me trebuh,,Me duele el estómago,,Jag har ont i magen,,,ቅርጰት ከብዲ ጌሩለይ ,Kirtset kebdi geruley,"Midem ağrıyor /

Karnım ağrıyor",میرے پیٹ میں درد ہے۔,Mere peyt mei dard hai.,
G087,SUFFER_ICD10_R50,I have a fever / a temperature,Ich habe Fieber,عندی حرارة,Himma,Kam ethe/temperaturë,,,,আমার জ্বর,amar jor,Imam temperaturu.,Imam temperatura / имам температура,,Tinc febre,,Mám horečku / Mám teplotu,Jeg har feber,تب دارم.,Tab daram.,Ik heb koorts.,تب دارم.,Tab daram.,May lagnat ako,Minulla on kuumetta.,j'ai de la fièvre,Έχω πυρετό,Ého piretó,Lázas vagyok,,Ho la febbre,,,Germ/ Germa laşê min heye,من تام هه یه,Aš karščiuoju / aš turiu temperatūros,Имам температура (Imam temperatura),,Jeg har feber,زما تبه ده   , zma taba da,Mam goraczkę / temperaturę.,Tenho febre,Am febră.,у меня температура,,Mám horúčku / Mám teplotu,Imam vročino,,Tengo fiebre,,Jag har feber ,,,ረስኒ ኣለኒ,resni aloni,ateş / ateşi(m) var,مجھے بخار ہے۔,Mujhey bukhaar hai,
G088,SUFFER_ICD10_R51,I have a headache,Ich habe Kopfschmerzen.,اعاني من صداع في الرأس,indi suda / Ou'ani min soudaa fi alrass,Kam dhimbje koke,,,,আমার মাথা ধরেছে / আমার মাথা ব্যথা করছে,amar matha dhorechhe,Imam glavobolju. (Boli me glava.),Boli me glavata / боли ме главата,,Tinc mal de cap,,Bolí mě hlava,Jeg har hovedpine,سرم درد می کند.,Saram dard mekona.,Ik heb hoofdpijn.,سردرد دارم,sardard daaram,Masakit ang ulo ko,Minulla on päänsärkyä.,J'ai mal à la tête,Έχω πονοκέφαλο,ého ponokéfalo,Fáj a fejem,,Ho mal di testa,,,Serê min diêşe,سه رهیشه م  هه یه,Man skauda galvą,Ме боли главата (Me boli glavata),,Jeg har vondt i hodet,سر مې خوږيږي   , sar me khugegi,Boli mnie głowa.,Dói-me a cabeça,Mă doare capul,У меня болит голова,,Bolí ma hlava,Glava me boli.,,Me duele la cabeza,,Jag har ont i huvudet,,,ርእሰይ ሓሚመ,Riesey hamime,Başım ağrıyor,میرے سر میں درد ہے۔,Mere sar mei dard hai.,
G089,SUFFER_ICD10_R05,I have a cough.,Ich habe Husten.,عندي سعال,ladaya sou'al,Kam kollë,,,,আমার কাশি  হয়েছে ,amar kashi hoyechhe,Kašljem,Imam kashlitsa / имам кашлица,,Tinc tos,,Mám kašel,Jeg hoster,سرفه می کنم ,Sorfa mekonam.,Ik moet hoesten.,سرفه میکنم ,sorfeh mikonam,May ubo ako/Inuubo ako,Minulla on yskä.,Je tousse,Έχω βήχα / Βήχω,ého víkha,Köhögök,,Ho la tosse.,,,Kuxika min heye,كۆكه م هه يه,Aš kosėju,Кашлам (Kashlam),,Jeg har en hoste,زه ټوخیږم   ,za ttukhegam,Kaszlę,Tenho tosse.,Tușesc,у меня кашель,,Kašlem. ,Kašljam.,qufac lahaansho,Tengo tos,,Jag har hosta ,,,ሰዓል ኣለኒ,Se'al aloni,Öksürüğüm var,مجھے کھانسی ہے۔,Mujhey khaansi hai,
G091,CHILD_SUFFER_ICD10_R7.0,My child has a sore throat/ cough,Mein Kind hat Halsschmerzen/Husten.,طفلي عنده سعال / حلقه ملتهب,tefli indouhou sou'al ,Fëmijës sime i dhemb gryka,,,,আমার বাচ্চার কাশি হয়েছে,amar bachchare kashi hoyechhe,Moje dijete (dete) kašlje.,Deteto mi ima vuzpalenie na gurloto / kashlitsa // Детето ми има възпаление на гърлото / кашлица,,El meu fill (la meva filla) té mal de coll - El meu fill (la meva filla) té tos,,Mé dítě bolí v krku..,Mit barn hoster,بجه ام سرفه می کند / گلون اش درد می کند.,Bachem sorfa mekona / glunesh dard mekona.,Mijn kind moet hoesten., بچه من سرفه میکنه - گلو درد داره,bacheye man sorfeh mikoneh/ galoo dard dare,Masakit ang lalamunan ng anak ko,Lapsellani on kurkkukipua / yskä.,Mon enfant tousse / a mal à la gorge,Το παιδί μου έχει πονόλαιμο / βήχα,To pedí mu éhi ponólemo / víha,A gyerekem köhög.,,ll mio bambino ha mal di gola/la tosse ,,,Qirika zaroka min diêşe/  Zaroka min dikuxê,"منداله كه م كۆكه
 و قورگ هیشه ی هه يه",Mano vaikui skauda gerklę / Mano vaikas kosėja,Моето дете го боли грло (Moeto dete go boli grlo),,Mitt barn har en hoste,زما بچی/بچۍ ټوخیږي,Zuma Bachay/ Bachee Tokhege,Moje dziecko boli gardło / kaszle,O meu filho/a minha filha tem tosse.,Copilul meu tușește/Pe copilul meu îl doare gâtul,у моего ребёнка кашель/болит горло,,Moje dieťa bolí v krku. ,Moj otrok ima boleče grlo / kašlja,,Mi hijo/hija tiene tos,,Mitt barn har hosta ,,,ውሉደይ ሓናት ሰዓል ሓሚሙ,wludey hanat seal hamimu,Çocuğumun boğazı ağrıyor/Çocuğumun öksürüğü var,ميرے بچے کا گلہ خراب / کھانسی ھے,Mere bache ka gala kharab / khansi hai,
G092,FLU,cold,(die) Erkältung,رشح /زكام,Rashih/Zukam,ftohtë,,ցուրտ,ts’urt,ঠান্ডা লাগা ,thanda laga,Prehlada,Nastinka / Настинка,,(el) refredat,,zima,Forkølelse,ریزش,rezesh,Verkouden; (de) verkoudheid,سرما خوردگی   ,sarma khordegi,Sipon,vilustunut,un rhume,κρυολόγημα,kriológima,megfázás,,Raffreddore,,,Bapêş,سه رما,Peršalimas,Настинка (Nastinka),,Forkjølelse,ریزش/زکام,Rezesh/Zokam,przeziębienie,Constipação / Resfriado,Răceala,простуда,,zima,prehlad,duray,Resfrío / Resfriado,,Förkylning ,,,ዛሕሊ,Zah´ili,Nezle,زکام,Zukaam,
G093,DIARRHEA,diarrhea,(der) Durchfall,إسهال,alisshal,diarre,,լուծ,luts,ডায়রিয়া/আমাশা  ,dayriya/amasha,"Proljev (proliv, dijareja)",Razstrojstwo / Разстройство,,(la) diarrea,,diarea / průjem,Diarre, اسهال ,eshaal,diarree, اسهال ,eshaal,Pagtatae,ripuli,(la) diarrhée,διάρροια,diária,hasmenés,,Diarrea,,,Hinavêşî,سکچوون,Viduriavimas,Пролив (Proliv),,Diaré,نس ناستی/اسهال,Nas Naste/Eshal,rozwolnienie,Diarreia,diaree,понос,,hnačka,driska,shuban,Diarrea,,Diarré ,,,ውፃኣት ፨ ተቐማጥ,Wtsa´at / Teqhmat,İshal,دست ,Dast ,
G094,ICD10_K59.0,constipation,(die) Verstopfung,إمساك,al'imssak,kaps,,փորկապ,p’vorkaput’yun,কষা ,kosha,Zatvor,Zapek / запек,,(el) restrenyiment,,zácpa,Forstoppelse,قبضیت,qabzyat,verstopping,یبوست ,yooboosat,Hirap sa pagtatae,ummetus,(la) constipation,δυσκοιλιότητα,diskiliótita,székrekedés,,Stitichezza,,,qebzitî,قه بزی,Vidurių užkietėjimas,Запек (Zapek),,Forstoppelse,قبضیت,Qabzeyat,zaparcie,Prisão de ventre,constipație,запор,,zápcha,zaprtje,,Estreñimiento / Constipación,,Förstoppning ,,,ድርኸት,dirket,Kabızlık,قبض,Qabz,
G095,ICD10_B73.3,vaginal yeast infection (thrush),(der) Scheidenpilz,التهاب فطري مهبلي,Iltihab Fetri mihbali,infeksion vaginal/myk,,,,ভ্যাজাইনাল ঈস্ট ইনফেকশন,vaginal yeast infection (thrush),Vaginalna (gljivična) infekcija,Vaginalni gubichki / Вагинални гъбички,,(la) candidiasi vaginal,,vaginální mykóza,Skedesvamp,عفونت واژن/ قارچ واژن,afonat wazhun/ qarch wazhun,vaginale schimmel,"عفونت قارچی واژن

",ofoonate gharchie vaajan,Impeksyon sa ari ,hiivatulehdus,la mycose vaginale (candidose) / infection vaginale,Κολπική μυκητίαση/καντιντίαση,Kolpikí mykitíasi/kantintíasi,hüvelyi gombafertőzés,,Micosi vaginale / Candidosi,,,Bîrova vajîna,"ئيلتيهابى ژنانه, بۆرى ميزلدان",Pienligė,Вагинална инфекција (Vaginalna infekcija),,Vaginal sopp,,,grzybica pochwy (waginy),Infeção vaginal / Candidíase vaginal,infecție vaginală,вагинальная инфекция,,vaginálna mykóza,vaginalno glivično vnetje,,Candidiasis / Hongo vaginal ,,Vaginal svamp ,,,,,Vajinada mantar enfeksiyonu, خمیر انفکشن, khamir infection,
G096,ICD10_B53.3,athlete's foot,(der) Fußpilz,إصابة فطرية في القدم,Qadam al riyadi ,Inflamacion mykor,,մարզուհին ոտքով,marzuhin votk’ov,পায়ের ফাঙ্গাল ইনফেকশন ,Payer fungal infection,Atletsko stopalo,Gubichki na krakata / гъбички на краката,,peu d'atleta,,plíseň nohou,Fodsvamp,قارچ پا,qarch paa,voetschimmel, قارچ پا,ghaarche pa,alipunga,jalkasieni," le pied d'athlète, mycose des pieds",μύκητες,míkites,lábgombásodás,,Micosi del piede,,,Bîrova pî,قڵیشانى بەينى پەنجەكاني قاچ ,Pilnapadystė,Атлетско стопало (Atletsko stopalo),,Fotsvamp,لوبغاړی پښه,Lobghare Pekha,grzybica stóp/stopy,Pé de atleta,"micoza piciorului
","Дерматофития, трихофития",,pleseň na nohách,Glivice na nogah,,Pie de atleta / Hongos en los pies,,Fotsvamp ,,,,,Ayak mantarı,کھلاڑی کے پاؤں کا انفکشن,"""khilari ke paon"" ka infection.",
G097,ICD10_B85,head lice,(die) Läuse / (die) Kopfläuse,قمل في الرأس,Qamel elrass,Morra koke,,,,ঊকুন,ukun,uši / vaške,Vushki / Въшки,,polls,,vši,Lus,شپش سر,shepesh,hoofdluis, شپش,shepesh,Kuto,päätäi,poux (de tête),ψείρες στο κεφάλι,psires sto kefáli,fejtetű,,Pidocchi dei capelli,,,Sipîyê serî,ئەسپێی سەر,Utelės galvoje,Вошки (Voshki),,Lus,سپږي,Segay,wszy / wszawica,Piolhos,păduchi,вши на голове,,vši,Uši,,Piojos,,Löss ,,,ቁማል ናይ ርእሲ,qumal nay riesi,Baş biti,سر کی جویں,Sar kee jooein,
G098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G099,,Food,Lebensmittel,طعام,Taa'm,Ushqim,,,,খাবারদাবার ,khabardabar ,Hrana,Храна,,Aliments,,,Mad,غذا ,Ghazaa,Eten,غذا ,ghaza,Pagkain,Elintarvikkeet,Nourriture,Φαγητό,Fagitó,élelmiszer,,Cibo,,,Xwarin/xurik,خواردن,Maistas,Намирници(Namirnici),,Mat                                     ,,,Żywność,Comida,Mâncare ,Еда,,Potraviny,Hrana,cunto,Alimentos,,,,,ምግቢ,megbi,Yiyecekler,کھانا,Khaana,
G100,MEAL_NOON,Lunch,(das) Mittagessen,الغداء,Ghadaa',Drekë,,երկրորդ նախաճաշ / լանչ,yerkrord nakhachash / lanch’,দুপুরের খাবার ,dupurer khabar,ručak,Obyad / обяд,,(el) dinar,,,Frokost,نان چاشت,naan chaasht,lunch,ناهار,Na-har,tanghalian,päivällinen,déjeuner,μεσημεριανό,mesimeriano,ebéd,,Pranzo,,,firavîn,نانى نيوەرِۆ,Pietūs,ручек (ruchek),,Lunsj,د غرمی ډوډی,De Gharme Doday,obiad,almoço,prânz,Обед,,oběd,Kosilo,qado,almuerzo / comida,,Lunch                            ,,,ምሳሕ,Misah,öğle yemeği,دوپہر کا کهانا,Dopahr ka khaana,
G101,MEAL_EVENING,Dinner,(das) Abendessen,العشاء,Ashaa',Darkë,,ճաշ,chash,রাতের খাবার ,rater khabar,večera,vecherya / вечеря,,(el) sopar,,,Aftensmad,نان شام,naan shaam,avondeten,شام,Shaam,hapunan,illallinen,dîner,"Δείπνο, βραδινό","dipno, vradino",vacsora,,Cena,,,şîv,نانى ئێوارە,Vakarienė,вечера (vechera),,Middag,د شپی ډوډی,De Shpe Doday,kolacja,jantar,cina,Ужин,,večeře,Večerja,casho,cena,,Middag                         ,,,ድራር,D´rar,akşam yemeği,رات کا کهانا,Raat ka khaana,
G102,FOOD_HALAL_Q,Is this food Halal?,Ist das Essen Halal?,هل هذا الطعام حلال؟,hal hadha 't-ta'am halal / Had Akel Halal,A është ushqimi hallall?,,,as jashe halal e ?,খাবারটা কি হালাল,khabarta ki halal ,Je li ova hrana halal (dozvoljena)?,tazi hrana halal li e? /тази храна халал ли е?,,És menjar Halal?,,Je toto jídlo halal?,Er maden Halal?,این غذا حلال است؟,in ghazaa halaal ast?,Is het eten halal?,این غذا حلاله؟,in ghazaa halaaleh?,Halal ba ang pagkain?,Onko tämä halal-ruokaa?,Cette nourriture est-elle Halal?,Είναι το φαγητό Χαλάλ;,íne to fagitó Halal?,Ez az étel 'halal'?,Er maturinn halal?,Questo cibo è Halal?,,,Ev xwarin helal e gelo?,ئایا ئه‌م خواردنه‌ حه‌ڵاله‌؟,Ar šis maistas Halal?,Дали оваа храна е халал? (Dali ovaa hrana e halal?),,Er maten Halal?,ډوډۍ حلال دی؟ ,dodey halal dai,Czy jest jedzenie Halal?,Essa comida é Halal?,Mâncarea este halal?,Эта еда Халяльная?,,Je toto jedlo halal?,Je hrana Halal?,Ma xalaal ah cunto this?,¿La comida es Halal?,,Är maten Halal?,,,እዚ መግቢ ሓላል ድዩ፧,EZi megbi halal diu?,Helal mı?,کیا یہ کھانا حلال ہے؟,kya yeh khana halal hai?,
G102,ALLERGY_AGAINST_X,I am allergic to….,Ich bin allergisch gegen…,انا عندی حساسیە ضد...,Ana 'endi hasasiyah did....,Kam alergji ndaj…,,,,আমার ... তে এলার্জি আছে ,amar ... te allergy achhe ,Imam alergiju na....,imam alergiya kam... / имам алергия към...,,Sóc al·lèrgic (al·lèrgica) a...,,Mám alergii na... / Jsem alergický na...,Jeg er allergisk over for..,به ... الرژی/حساسیت دارم.,ba... alergy/hasaasyat darom,Ik ben allergisch voor ...,به...آلرژی دارم,beh.. allergy daram,May allergy ako sa ...,Olen allerginen...,Je suis allergique à...,Έχω αλλεργία στο..,Ého alergía sto...,Allergiás vagyok,,Sono allergico/a a…,,,Alerjîya min ji bo...heye.,من حه ساسیه م هه یه به ......,Aš alergiškas...,Алергичен сум на (Alergichen sum na (m)) / Алергична сум на (Alergichna sum na (f)),,Jeg er allergisk mot..,زه حساسیت لرم له...      ,za hassasiyat laram la...,Mam alergię na...,Sou alérgico/a a...,Am alergie la...,У меня аллергия на...,,Mám alergiu na...,Alergičen sem na....,Anigu waxaan ahay xasaasiyad ku ....,Soy alérgico/ alérgica a...,,Jag är allergisk mot…,,,__ነድሪ (ኣለርጂ) ይገብረለይ አዩ,__nedri (alergy) yigebreley eyu,..... alerjim var,مجھے ۔۔۔ سے الرجی ہے۔,Mujhey .... se allergy hai.,
G104,PORK_MEAT,pork,(das) Schweinefleisch,لحم خنزير,lahem khanzir,derr,,խոզի միս,khozi mis,শূকরের মাংস,shukorer mangso,svinjetina,svinsko meso / свинско месо,,Carn de porc,,vepřové,Grisekød, گوشت خوک,Goshte khok,(het) varkensvlees, گوشت خوک,Gooshte khook,karne ng baboy / Baboy,sianliha,porc,χοιρινό,hirinò,sertéshús,,Carne di maiale,,,goştê beraz,گؤشتى بەراز,Kiauliena,свинско (svinsko),,Grisekjøtt,خوګ,Khog,wieprzowina,Carne de porco,carne de porc,свинина,,bravčové,svinjina,doofaar,Carne de cerdo,,Griskött ,,,ስጋ ሓሰማ,Siga Hasema,domuz eti,سور کا گوشت,Suwar ka gosht,
G105,POULTRY_MEAT,poultry,(das) Geflügel,طيور,Dawajen,mish shpendi,,ընտանի թռչուն,yntani t’rrch’un,পাখি,pakhi,perad,pileshko meso / пилешко месо,,Aviram,,drůbež,Fugl,گوشت پرنده ,Goshte parendah,gevogelte,گوشت پرنده ,gooshte parandeh,,siipikarja,volaille,πουλερικά,pulerika,baromfihús,,Pollame,,,heywanên biper,"گؤشتى باڵندەى مالَى(مریشک, قاز....)",Paukštiena,пилешко (pileshko),,Fugl,د مرغانو غوښه,De Morghano Ghwakha,drób,Aves,carne de pui,птица,,hydina,perutnina,,Aves,,Fågel ,,,ደርሆ,Derho,kanatlı hayvan,مرغی,Murghi,
G106,NO_EAT_PORK,I do not eat pork,Ich esse kein Schweinefleisch,أنا لا آكل لحم الخنزير,la akol lahem alkhanzir,Unë nuk ha mish derri,,,,আমি শুকরের মাংস খাইনা ,ami shukorer mangsho khaina ,Ne jedem svinjetinu. ,Az ne yam svinsko / Аз не ям свинксо,,No menjo porc,,Nejím vepřové.,Jeg spiser ikke svinekød,من گوشت خوک نمیخورم,Ma goshte khok namekhoram.,Ik eet geen varkensvlees,من گوشت خوک نمیخورم,Man gooshte khook nemikhoram,Hindi ako kumakain ng baboy,En syö sianlihaa.,Je ne mange pas de porc,Δεν τρώω χοιρινό,Den tróo hirinó,Nem eszem sertéshúst.,,Non mangio carne di maiale,,,Ez goştê beraz naxwim,گؤشتى بةراز ناخۆم,Aš nevalgau kiaulienos,Не јадам свинско (Ne jadam svinsko),,Jeg spiser ikke grisekjøtt,زه د خوګ غوښه نه خرم,Ze de Khog Ghwakha ne Khroom,Nie jem wieprzowiny.,Eu não como carne de porco.,Nu mănânc porc,я не ем свинину,,Nejem bravčové.,Ne jem svinjine,Doofaarka ma cuno.,No como carne de cerdo,,Jag äter inte griskött ,,,ስጋ ሓስማ ኣይበልዕን አየ ,Siga Hasema aybelien eye,Domuz eti yemem.,میں سور کا گوشت نہیں کھاتا,Mein suwar ka gosht nahi khaata ,
G107,SELF_VEGETARIAN,"I am a vegetarian.
I don’t eat meat and fish.",Ich bin Vegetarier. Ich esse kein Fleisch und keinen Fisch.,انا نباتي لا اكل لحمة ولا سمك,ana nabáti,Jam vegjetarian(e),,,,আমি ভেজিট্যারিয়ান / আমি কোনো মাছ-মাংস খাইনা ,ami kono machh-mangsho khai na,"Ja sam vegetarijanac (m) / vegetarijanka (f). Ne jedem meso ni ribu.

",Vegerayanets / vegerayanka sum. Ne yam meso i riba. // Вегетарианец / вегетарианка съм. Не ям месо и риба.,,Sóc vegetarià (vegetariana). No menjo carn ni peix.,,Jsem vegetarián. Nejím maso a ryby.,Jeg er vegetar,"من گوشتخور نیستم / من گیاه خور هستم
گوشت و ماهی نمیخورم","man goshtkhor nestam/ man giyaakhor astam.

gosht wa maahi namekhoram",Ik ben vegetariër. Ik eet geen vlees en vis., گوشت و ماهی نمیخورم,"giah khaaram, goosht va mahi nemikhoram",Gulay lang kinakain ko,Olen kasvissyöjä.,je suis végétarien(ne). Je ne mange pas de viande ni de poisson.,Είμαι χορτοφάγος. Δεν τρώω κρέας και ψάρι.,íme hortofágos. Den tróo kréas ke psári.,Vegetáriánus vagyok. Nem eszem húst és halat.,,Sono vegetariano/a. Non mangio carne e pesce.,,,Ez vejeteryaneke me,من سه وزه خۆرم گۆشت و ماسى ناخۆم,Aš vegetaras. Aš nevalgau mėsos ir žuvies.,Вегетаријанец (m)/вегетаријанта (f)) сум. Не јадам месо и риба. (Vegetarijanec (m)/(vegetarijanka (f) sum. Ne jadam meso i riba),,Jeg er vegetarianer,زه غوښه نخورم   ,za ghwakha nakhoram,Jestem wegetarianinem. Nie jem mięsa i ryb,Sou vegetariano/a,Sunt vegetarian. Nu mănânc carne și nici pește,Я вегетарианец / вегетарианка,,Som vegetarián. Nejem mäso a ryby. ,Sem vegetarijanec (m) Sem vegetarijanka (f),Aniga  Waxan ahay Qudaar Cune. Ma Cuno Hilid iyo Malaay,Soy vegetariano / Soy vegetariana,,Jag är vegetarian ,,,ኣትክልቲ ጥራሕዝምገብ አየ። ......,Atklti Trahzmgeb eye. .....,vejeteryanım,میں صرف سبزی کھاتا ہوں. مجھے گوشت یا مچھلی نہیں چاہیے,Mein sirf sabzi khata hoon. mujhay gosht aur machli nahin chahiye,
G108,SELF_VEGAN,I am a vegan,Ich bin Veganer / Ich bin Veganerin,انا خـُضري,Ana fighan,Jam vegan(e),,,,আমি ভেগান / আমি নিরামিষাশী,ami vegan / ami niramishashì,Ja sam vegan (m) / veganka (f).,Veganets / veganka sum // веганец / веганка съм,,Sóc vegà (vegana),,Jsem vegan,Jeg er veganer,"ویگن هستم، هیچ محصولاتی از حیوانات نمیخورم 
",Weegan astam. Hich masulyati az haywaanaat namekhoram.,Ik ben veganist.,"ویگن هستم، هیچ محصولاتی از حیوانات نمیخورم 

",vegan hastam,Hindi ako kumakain ng karne at mga produktong may itlog.,Olen vegaani.,Je suis végétalien(ne),Eίμαι βίγκαν,íme vígan,Vegán vagyok,,Sono vegano/a,,,Ez vejeteryan e,من سه وزه خۆرم,Aš veganas,Веган (m)/веганка (f)) сум. (Vegan (m)/veganka (f) sum),,Jeg er veganer,زه غوښه او لبنیات نخورم    ,za ghwakha aw labaniyaat nakhoram,Jestem weganinem,Sou vegano/a,Sunt vegan,Я веганец / веганка,,Som vegán,Sem vegan / Sem veganka,Aniga Bagro ayaan ahay ,Soy vegano / Soy vegana,,Jag är vegan ,,,ናይ ስዕረት ኣይበልዕን እየ።,Nay se´eret aybele´en.,veganım,میں صرف سبزی اور پھل کھاتا ہوں,Mein sirf sabzi aur phal khaata hoon.,
G109,FISH,fish,(der) Fisch,سمك,- Samak,peshk,,ձկան,dzkan,মাছ,machh,riba,Riba / риба,,Peix,,ryba,Fisk,ماهی,Maahi,(de) vis, ماهی,maahi,isda,kala,poisson,ψάρι ,psàri,Hal,,Pesce,,,masî,ماسی,Žuvis,риба (riba),,Fisk,ماهی,Mahi,ryba,Peixe,pește,рыба,,ryba,ribe,kalluun,Pescado,,Fisk ,,,ዓሳ,assa,balık,مچھلی,Machli,
